phase	collection	category	sub_category	cbeta_id	volume	sutra_no	juan_count	title	translator
1	T	經集部類	經集部	T14n0532	14	0532	1	私呵昧經	吳 支謙譯
1	T	經集部類	經集部	T14n0533	14	0533	1	菩薩生地經	吳 支謙譯
1	T	經集部類	經集部	T14n0534	14	0534	1	佛說月光童子經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0535	14	0535	1	佛說申日經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0536	14	0536	1	申日兒本經	劉宋 求那跋陀羅譯
1	T	經集部類	經集部	T14n0537	14	0537	1	佛說越難經	西晉 聶承遠譯
1	T	經集部類	經集部	T14n0538	14	0538	1	佛說呵雕阿那鋡經	東晉 竺曇無蘭譯
1	T	經集部類	經集部	T14n0539	14	0539	1	盧至長者因緣經	失譯
1	T	經集部類	經集部	T14n0540a	14	0540a	1	佛說樹提伽經	劉宋 求那跋陀羅譯
1	T	經集部類	經集部	T14n0540b	14	0540b	1	佛說樹提伽經	劉宋 求那跋陀羅譯
1	T	經集部類	經集部	T14n0541	14	0541	1	佛說佛大僧大經	劉宋 沮渠京聲譯
1	T	經集部類	經集部	T14n0542	14	0542	1	佛說耶祇經	劉宋 沮渠京聲譯
1	T	經集部類	經集部	T14n0543	14	0543	3	佛說巨力長者所問大乘經	宋 智吉祥等譯
1	T	經集部類	經集部	T14n0544	14	0544	1	辯意長者子經	後魏 法場譯
1	T	經集部類	經集部	T14n0545	14	0545	2	佛說德護長者經	隋 那連提耶舍譯
1	T	經集部類	經集部	T14n0546	14	0546	1	佛說金耀童子經	宋 天息災譯
1	T	經集部類	經集部	T14n0547	14	0547	1	大花嚴長者問佛那羅延力經	唐 般若共利言譯
1	T	經集部類	經集部	T14n0548	14	0548	1	佛說金光王童子經	宋 法賢譯
1	T	經集部類	經集部	T14n0549	14	0549	4	佛說光明童子因緣經	宋 施護譯
1	T	經集部類	經集部	T14n0550	14	0550	12	金色童子因緣經	宋 惟淨等譯
1	T	經集部類	經集部	T14n0551	14	0551	1	佛說摩鄧女經	後漢 安世高譯
1	T	經集部類	經集部	T14n0552	14	0552	1	佛說摩登女解形中六事經	失譯
1	T	經集部類	經集部	T14n0553	14	0553	1	佛說㮈女祇域因緣經	後漢 安世高譯
1	T	經集部類	經集部	T14n0554	14	0554	1	佛說奈女耆婆經	後漢 安世高譯
1	T	經集部類	經集部	T14n0555a	14	0555a	1	五母子經	吳 支謙譯
1	T	經集部類	經集部	T14n0555b	14	0555b	1	五母子經	吳 支謙譯
1	T	經集部類	經集部	T14n0556	14	0556	1	佛說七女經	吳 支謙譯
1	T	經集部類	經集部	T14n0557	14	0557	1	佛說龍施女經	吳 支謙譯
1	T	經集部類	經集部	T14n0558	14	0558	1	佛說龍施菩薩本起經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0559	14	0559	1	佛說老女人經	吳 支謙譯
1	T	經集部類	經集部	T14n0560	14	0560	1	佛說老母女六英經	劉宋 求那跋陀羅譯
1	T	經集部類	經集部	T14n0561	14	0561	1	佛說老母經	失譯
1	T	經集部類	經集部	T14n0562	14	0562	1	佛說無垢賢女經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0563	14	0563	1	佛說腹中女聽經	北涼 曇無讖譯
1	T	經集部類	經集部	T14n0564	14	0564	1	佛說轉女身經	劉宋 曇摩蜜多譯
1	T	經集部類	經集部	T14n0565	14	0565	2	順權方便經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0566	14	0566	1	樂瓔珞莊嚴方便品經	姚秦 曇摩耶舍譯
1	T	經集部類	經集部	T14n0567	14	0567	1	佛說梵志女首意經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0568	14	0568	1	有德女所問大乘經	唐 菩提流志譯
1	T	經集部類	經集部	T14n0569	14	0569	1	佛說心明經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0570	14	0570	1	佛說賢首經	西秦 聖堅譯
1	T	經集部類	經集部	T14n0571	14	0571	1	佛說婦人遇辜經	乞伏秦 聖堅譯
1	T	經集部類	經集部	T14n0572	14	0572	1	佛說長者法志妻經	失譯
1	T	經集部類	經集部	T14n0573	14	0573	1	差摩婆帝授記經	元魏 菩提流支譯
1	T	經集部類	經集部	T14n0574	14	0574	1	佛說堅固女經	隋 那連提耶舍譯
1	T	經集部類	經集部	T14n0575	14	0575	1	佛說大方等修多羅王經	後魏 菩提流支譯
1	T	經集部類	經集部	T14n0576	14	0576	1	佛說轉有經	元魏 佛陀扇多譯
1	T	經集部類	經集部	T14n0577	14	0577	1	佛說大乘流轉諸有經	唐 義淨譯
1	T	經集部類	經集部	T14n0578	14	0578	1	無垢優婆夷問經	後魏 瞿曇般若流支譯
1	T	經集部類	經集部	T14n0579	14	0579	2	優婆夷淨行法門經	失譯
1	T	經集部類	經集部	T14n0580	14	0580	1	佛說長者女菴提遮師子吼了義經	失譯
1	T	經集部類	經集部	T14n0581	14	0581	1	佛說八師經	吳 支謙譯
1	T	經集部類	經集部	T14n0582	14	0582	1	佛說孫多耶致經	吳 支謙譯
1	T	經集部類	經集部	T14n0583	14	0583	1	佛說黑氏梵志經	吳 支謙譯
1	T	經集部類	經集部	T14n0584	14	0584	1	長爪梵志請問經	唐 義淨譯
1	T	經集部類	經集部	T15n0585	15	0585	4	持心梵天所問經	西晉 竺法護譯
1	T	經集部類	經集部	T15n0586	15	0586	4	思益梵天所問經	姚秦 鳩摩羅什譯
1	T	經集部類	經集部	T15n0587	15	0587	6	勝思惟梵天所問經	元魏 菩提流支譯
1	T	經集部類	經集部	T15n0588	15	0588	4	佛說須真天子經	西晉 竺法護譯
1	T	經集部類	經集部	T15n0589	15	0589	1	佛說魔逆經	西晉 竺法護譯
1	T	經集部類	經集部	T15n0590	15	0590	1	佛說四天王經	劉宋 智嚴共寶雲譯
1	T	經集部類	經集部	T15n0591	15	0591	1	商主天子所問經	隋 闍那崛多譯
1	T	經集部類	經集部	T15n0592	15	0592	1	天請問經	唐 玄奘譯
1	T	經集部類	經集部	T15n0593	15	0593	1	佛為勝光天子說王法經	唐 義淨譯
1	T	經集部類	經集部	T15n0594	15	0594	1	佛說大自在天子因地經	宋 施護譯
1	T	經集部類	經集部	T15n0595	15	0595	1	佛說嗟韈曩法天子受三歸依獲免惡道經	宋 法天譯
1	T	經集部類	經集部	T15n0596	15	0596	1	佛說天王太子辟羅經	失譯
1	T	經集部類	經集部	T15n0597	15	0597	1	龍王兄弟經	吳 支謙譯
1	T	經集部類	經集部	T15n0598	15	0598	4	佛說海龍王經	西晉 竺法護譯
1	T	經集部類	經集部	T15n0599	15	0599	1	佛為海龍王說法印經	唐 義淨譯
1	T	經集部類	經集部	T15n0600	15	0600	1	十善業道經	唐 實叉難陀譯
1	T	經集部類	經集部	T15n0601	15	0601	1	佛為娑伽羅龍王所說大乘經	宋 施護譯
1	T	經集部類	經集部	T15n0602	15	0602	2	佛說大安般守意經	後漢 安世高譯
1	T	經集部類	經集部	T15n0603	15	0603	2	陰持入經	後漢 安世高譯
1	T	經集部類	經集部	T15n0604	15	0604	1	佛說禪行三十七品經	後漢 安世高譯
1	T	經集部類	經集部	T15n0605	15	0605	1	禪行法想經	後漢 安世高譯
1	T	經集部類	經集部	T15n0606	15	0606	7	修行道地經	西晉 竺法護譯
1	T	經集部類	經集部	T15n0607	15	0607	1	道地經	僧伽羅剎造　後漢 安世高譯
1	T	經集部類	經集部	T15n0608	15	0608	1	小道地經	後漢 支曜譯
1	T	經集部類	經集部	T15n0609	15	0609	1	禪要經	失譯
1	T	經集部類	經集部	T15n0610	15	0610	1	佛說內身觀章句經	失譯
1	T	經集部類	經集部	T15n0611	15	0611	1	法觀經	西晉 竺法護譯
1	T	經集部類	經集部	T15n0612	15	0612	1	身觀經	西晉 竺法護譯
1	T	經集部類	經集部	T15n0613	15	0613	3	禪祕要法經	姚秦 鳩摩羅什等譯
1	T	經集部類	經集部	T15n0614	15	0614	2	坐禪三昧經	姚秦 鳩摩羅什譯
1	T	經集部類	經集部	T15n0615	15	0615	1	菩薩訶色欲法經	姚秦 鳩摩羅什譯
1	T	經集部類	經集部	T15n0616	15	0616	2	禪法要解	姚秦 鳩摩羅什譯
1	T	經集部類	經集部	T15n0617	15	0617	1	思惟略要法	姚秦 鳩摩羅什譯
1	T	經集部類	經集部	T15n0618	15	0618	2	達摩多羅禪經	東晉 佛陀跋陀羅譯
1	T	經集部類	經集部	T15n0619	15	0619	1	五門禪經要用法	佛陀蜜多撰　劉宋 曇摩蜜多譯
1	T	經集部類	經集部	T15n0620	15	0620	2	治禪病祕要法	劉宋 沮渠京聲譯
1	T	經集部類	經集部	T15n0621	15	0621	1	佛說佛印三昧經	後漢 安世高譯
1	T	經集部類	經集部	T15n0622	15	0622	1	佛說自誓三昧經	後漢 安世高譯
1	T	經集部類	經集部	T15n0623	15	0623	1	佛說如來獨證自誓三昧經	西晉 竺法護譯
1	T	經集部類	經集部	T15n0624	15	0624	3	佛說伅真陀羅所問如來三昧經	後漢 支婁迦讖譯
1	T	經集部類	經集部	T15n0625	15	0625	4	大樹緊那羅王所問經	姚秦 鳩摩羅什譯
1	T	經集部類	經集部	T15n0626	15	0626	2	佛說阿闍世王經	後漢 支婁迦讖譯
1	T	經集部類	經集部	T15n0627	15	0627	3	文殊支利普超三昧經	西晉 竺法護譯
1	T	經集部類	經集部	T15n0628	15	0628	6	佛說未曾有正法經	宋 法天譯
1	T	經集部類	經集部	T15n0629	15	0629	1	佛說放鉢經	闕譯
1	T	經集部類	經集部	T15n0630	15	0630	1	佛說成具光明定意經	後漢 支曜譯
1	T	經集部類	經集部	T15n0631	15	0631	1	佛說法律三昧經	吳 支謙譯
1	T	經集部類	經集部	T15n0632	15	0632	1	佛說慧印三昧經	吳 支謙譯
1	T	經集部類	經集部	T15n0633	15	0633	1	佛說如來智印經	失譯
1	T	經集部類	經集部	T15n0634	15	0634	5	佛說大乘智印經	宋 智吉祥等譯
1	T	經集部類	經集部	T15n0635	15	0635	4	佛說弘道廣顯三昧經	西晉 竺法護譯
1	T	經集部類	經集部	T15n0636	15	0636	2	無極寶三昧經	西晉 竺法護譯
1	T	經集部類	經集部	T15n0637	15	0637	2	佛說寶如來三昧經	東晉 祇多蜜譯
1	T	經集部類	經集部	T15n0638	15	0638	2	佛說超日明三昧經	西晉 聶承遠譯
1	T	經集部類	經集部	T15n0639	15	0639	10	月燈三昧經	高齊 那連提耶舍譯
1	T	經集部類	經集部	T15n0640	15	0640	1	佛說月燈三昧經	劉宋 先公譯
1	T	經集部類	經集部	T15n0641	15	0641	1	佛說月燈三昧經	劉宋 先公譯
1	T	經集部類	經集部	T15n0642	15	0642	2	佛說首楞嚴三昧經	姚秦 鳩摩羅什譯
1	T	經集部類	經集部	T15n0643	15	0643	10	佛說觀佛三昧海經	東晉 佛陀跋陀羅譯
1	T	經集部類	經集部	T15n0644	15	0644	1	佛說金剛三昧本性清淨不壞不滅經	失譯
1	T	經集部類	經集部	T15n0645	15	0645	1	不必定入定入印經	元魏 瞿曇般若流支譯
1	T	經集部類	經集部	T15n0646	15	0646	1	入定不定印經	唐 義淨譯
1	T	經集部類	經集部	T15n0647	15	0647	3	力莊嚴三昧經	隋 那連提耶舍譯
1	T	經集部類	經集部	T15n0648	15	0648	1	寂照神變三摩地經	唐 玄奘譯
1	T	經集部類	經集部	T15n0649	15	0649	4	觀察諸法行經	隋 闍那崛多譯
1	T	經集部類	經集部	T15n0650	15	0650	2	諸法無行經	姚秦 鳩摩羅什譯
1	T	經集部類	經集部	T15n0651	15	0651	3	佛說諸法本無經	隋 闍那崛多譯
1	T	經集部類	經集部	T15n0652	15	0652	3	佛說大乘隨轉宣說諸法經	宋 紹德等譯
1	T	經集部類	經集部	T15n0653	15	0653	3	佛藏經	姚秦 鳩摩羅什譯
1	T	經集部類	經集部	T15n0654	15	0654	1	佛說入無分別法門經	宋 施護譯
1	T	經集部類	經集部	T15n0655	15	0655	1	佛說勝義空經	宋 施護等譯
1	T	經集部類	經集部	T16n0656	16	0656	14	菩薩瓔珞經	姚秦 竺佛念譯
1	T	經集部類	經集部	T16n0657	16	0657	10	佛說華手經	姚秦 鳩摩羅什譯
1	T	經集部類	經集部	T16n0658	16	0658	7	寶雲經	梁 曼陀羅仙譯
1	T	經集部類	經集部	T16n0659	16	0659	7	大乘寶雲經	梁 曼陀羅仙共僧伽婆羅譯
1	T	經集部類	經集部	T16n0660	16	0660	10	佛說寶雨經	唐 達摩流支譯
1	T	經集部類	經集部	T16n0661	16	0661	1	大乘百福相經	唐 地婆訶羅譯
1	T	經集部類	經集部	T16n0662	16	0662	1	大乘百福莊嚴相經	唐 地婆訶羅譯
1	T	經集部類	經集部	T16n0663	16	0663	4	金光明經	北涼 曇無讖譯
1	T	經集部類	經集部	T16n0664	16	0664	8	合部金光明經	隋 寶貴合
1	T	經集部類	經集部	T16n0665	16	0665	10	金光明最勝王經	唐 義淨譯
1	T	經集部類	經集部	T16n0666	16	0666	1	大方等如來藏經	東晉 佛陀跋陀羅譯
1	T	經集部類	經集部	T16n0667	16	0667	1	大方廣如來藏經	唐 不空譯
1	T	經集部類	經集部	T16n0668	16	0668	1	佛說不增不減經	元魏 菩提流支譯
1	T	經集部類	經集部	T16n0669	16	0669	2	佛說無上依經	梁 真諦譯
1	T	經集部類	經集部	T16n0670	16	0670	4	楞伽阿跋多羅寶經	劉宋 求那跋陀羅譯
1	T	經集部類	經集部	T16n0671	16	0671	10	入楞伽經	元魏 菩提流支譯
1	T	經集部類	經集部	T16n0672	16	0672	7	大乘入楞伽經	唐 實叉難陀譯
1	T	經集部類	經集部	T16n0673	16	0673	2	大乘同性經	宇文周 闍那耶舍譯
1	T	經集部類	經集部	T16n0674	16	0674	2	證契大乘經	唐 地婆訶羅譯
1	T	經集部類	經集部	T16n0675	16	0675	5	深密解脫經	元魏 菩提流支譯
1	T	經集部類	經集部	T16n0676	16	0676	5	解深密經	唐 玄奘譯
1	T	經集部類	經集部	T16n0677	16	0677	1	佛說解節經	陳 真諦譯
1	T	經集部類	經集部	T16n0678	16	0678	1	相續解脫地波羅蜜了義經	劉宋 求那跋陀羅譯
1	T	經集部類	經集部	T16n0679	16	0679	1	相續解脫如來所作隨順處了義經	劉宋 求那跋陀羅譯
1	T	經集部類	經集部	T16n0680	16	0680	1	佛說佛地經	唐 玄奘譯
1	T	經集部類	經集部	T16n0681	16	0681	3	大乘密嚴經	唐 地婆訶羅譯
1	T	經集部類	經集部	T16n0682	16	0682	3	大乘密嚴經	唐 不空譯
1	T	經集部類	經集部	T16n0683	16	0683	1	佛說諸德福田經	西晉 法立法炬共譯
1	T	經集部類	經集部	T16n0684	16	0684	1	佛說父母恩難報經	後漢 安世高譯
1	T	經集部類	經集部	T16n0685	16	0685	1	佛說盂蘭盆經	西晉 竺法護譯
1	T	經集部類	經集部	T16n0686	16	0686	1	佛說報恩奉盆經	失譯
1	T	經集部類	經集部	T16n0687	16	0687	1	佛說孝子經	失譯
1	T	經集部類	經集部	T16n0688	16	0688	1	佛說未曾有經	失譯
1	T	經集部類	經集部	T16n0689	16	0689	1	甚希有經	唐 玄奘譯
1	T	經集部類	經集部	T16n0690	16	0690	1	佛說希有挍量功德經	隋 闍那崛多譯
1	T	經集部類	經集部	T16n0691	16	0691	1	最無比經	唐 玄奘譯
1	T	經集部類	經集部	T16n0692	16	0692	1	佛說作佛形像經	闕譯
1	T	經集部類	經集部	T16n0693	16	0693	1	佛說造立形像福報經	闕譯
1	T	經集部類	經集部	T16n0694	16	0694	2	佛說大乘造像功德經	唐 提雲般若譯
1	T	經集部類	經集部	T16n0695	16	0695	1	佛說灌洗佛形像經	西晉 法炬譯
1	T	經集部類	經集部	T16n0696	16	0696	1	佛說摩訶剎頭經	西秦 聖堅譯
1	T	經集部類	經集部	T16n0697	16	0697	1	佛說浴像功德經	唐 寶思惟譯
1	T	經集部類	經集部	T16n0698	16	0698	1	浴佛功德經	唐 義淨譯
1	T	經集部類	經集部	T16n0699	16	0699	1	佛說造塔功德經	唐 地婆訶羅譯
1	T	經集部類	經集部	T16n0700	16	0700	1	右繞佛塔功德經	唐 實叉難陀譯
1	T	經集部類	經集部	T16n0701	16	0701	1	佛說溫室洗浴眾僧經	後漢 安世高譯
1	T	經集部類	經集部	T16n0702	16	0702	1	佛說施燈功德經	高齊 那連提耶舍譯
1	T	經集部類	經集部	T16n0703	16	0703	1	燈指因緣經	姚秦 鳩摩羅什譯
1	T	經集部類	經集部	T16n0704	16	0704	1	佛說樓閣正法甘露鼓經	宋 天息災譯
1	T	經集部類	經集部	T16n0705	16	0705	1	佛說布施經	宋 法賢譯
1	T	經集部類	經集部	T16n0706	16	0706	1	佛說五大施經	宋 施護等譯
1	T	經集部類	經集部	T16n0707	16	0707	1	佛說出家功德經	失譯
1	T	經集部類	經集部	T16n0708	16	0708	1	了本生死經	吳 支謙譯
1	T	經集部類	經集部	T16n0709	16	0709	1	佛說稻芉經	闕譯
1	T	經集部類	經集部	T16n0710	16	0710	1	慈氏菩薩所說大乘緣生稻𦼮喻經	唐 不空譯
1	T	經集部類	經集部	T16n0711	16	0711	1	大乘舍黎娑擔摩經	宋 施護譯
1	T	經集部類	經集部	T16n0712	16	0712	1	佛說大乘稻芉經	失譯
1	T	經集部類	經集部	T16n0713	16	0713	1	貝多樹下思惟十二因緣經	吳 支謙譯
1	T	經集部類	經集部	T16n0714	16	0714	1	緣起聖道經	唐 玄奘譯
1	T	經集部類	經集部	T16n0715	16	0715	1	佛說舊城喻經	宋 法賢譯
1	T	經集部類	經集部	T16n0716	16	0716	2	緣生初勝分法本經	隋 達摩笈多譯
1	T	經集部類	經集部	T16n0717	16	0717	2	分別緣起初勝法門經	唐 玄奘譯
1	T	經集部類	經集部	T16n0718	16	0718	1	佛說分別緣生經	宋 法天譯
1	T	經集部類	經集部	T16n0719	16	0719	2	十二緣生祥瑞經	宋 施護譯
1	T	經集部類	經集部	T16n0720	16	0720	3	無明羅剎集	失譯
1	T	經集部類	經集部	T17n0721	17	0721	70	正法念處經	元魏 瞿曇般若流支譯
1	T	經集部類	經集部	T17n0722	17	0722	8	妙法聖念處經	宋 法天譯
1	T	經集部類	經集部	T17n0723	17	0723	1	分別業報略經	大勇菩薩撰　劉宋 僧伽跋摩譯
1	T	經集部類	經集部	T17n0724	17	0724	1	佛說罪業應報教化地獄經	後漢 安世高譯
1	T	經集部類	經集部	T17n0725	17	0725	1	佛說六道伽陀經	宋 法天譯
1	T	經集部類	經集部	T17n0726	17	0726	1	六趣輪迴經	馬鳴菩薩集　宋 日稱等譯
1	T	經集部類	經集部	T17n0727	17	0727	1	十不善業道經	馬鳴菩薩集　宋 日稱等譯
1	T	經集部類	經集部	T17n0728	17	0728	10	諸法集要經	觀無畏尊者集　宋 日稱等譯
1	T	經集部類	經集部	T17n0729	17	0729	1	佛說分別善惡所起經	後漢 安世高譯
1	T	經集部類	經集部	T17n0730	17	0730	1	佛說處處經	後漢 安世高譯
1	T	經集部類	經集部	T17n0731	17	0731	1	佛說十八泥犁經	後漢 安世高譯
1	T	經集部類	經集部	T17n0732	17	0732	1	佛說罵意經	後漢 安世高譯
1	T	經集部類	經集部	T17n0733	17	0733	1	佛說堅意經	後漢 安世高譯
1	T	經集部類	經集部	T17n0734	17	0734	1	佛說鬼問目連經	後漢 安世高譯
1	T	經集部類	經集部	T17n0735	17	0735	1	佛說四願經	吳 支謙譯
1	T	經集部類	經集部	T17n0736	17	0736	1	佛說四自侵經	西晉 竺法護譯
1	T	經集部類	經集部	T17n0737	17	0737	1	所欲致患經	西晉 竺法護譯
1	T	經集部類	經集部	T17n0738	17	0738	1	佛說分別經	西晉 竺法護譯
1	T	經集部類	經集部	T17n0739	17	0739	1	佛說慢法經	西晉 法炬譯
1	T	經集部類	經集部	T17n0740	17	0740	1	佛說頞多和多耆經	失譯
1	T	經集部類	經集部	T17n0741	17	0741	1	五苦章句經	東晉 竺曇無蘭譯
1	T	經集部類	經集部	T17n0742	17	0742	1	佛說自愛經	東晉 竺曇無蘭譯
1	T	經集部類	經集部	T17n0743	17	0743	1	佛說忠心經	東晉 竺曇無蘭譯
1	T	經集部類	經集部	T17n0744	17	0744	1	佛說除恐災患經	乞伏秦 聖堅譯
1	T	經集部類	經集部	T17n0745	17	0745	1	佛說雜藏經	東晉 法顯譯
1	T	經集部類	經集部	T17n0746	17	0746	1	餓鬼報應經	失譯
1	T	經集部類	經集部	T17n0747a	17	0747a	1	佛說罪福報應經	劉宋 求那跋陀羅譯
1	T	經集部類	經集部	T17n0747b	17	0747b	1	佛說輪轉五道罪福報應經	劉宋 求那跋陀羅譯
1	T	經集部類	經集部	T17n0748	17	0748	1	佛說護淨經	失譯
1	T	經集部類	經集部	T17n0749	17	0749	1	佛說因緣僧護經	失譯
1	T	經集部類	經集部	T17n0750	17	0750	1	沙彌羅經	失譯
1	T	經集部類	經集部	T17n0751a	17	0751a	1	佛說五無反復經	劉宋 沮渠京聲譯
1	T	經集部類	經集部	T17n0751b	17	0751b	1	佛說五無返復經	劉宋 沮渠京聲譯
1	T	經集部類	經集部	T17n0752	17	0752	1	佛說五無返復經	劉宋 沮渠京聲譯
1	T	經集部類	經集部	T17n0753	17	0753	1	十二品生死經	劉宋 求那跋陀羅譯
1	T	經集部類	經集部	T17n0754	17	0754	2	佛說未曾有因緣經	蕭齊 曇景譯
1	T	經集部類	經集部	T17n0755	17	0755	1	佛說淨意優婆塞所問經	宋 施護譯
1	T	經集部類	經集部	T17n0756	17	0756	1	佛說八無暇有暇經	唐 義淨譯
1	T	經集部類	經集部	T17n0757	17	0757	3	佛說身毛喜豎經	宋 惟淨等譯
1	T	經集部類	經集部	T17n0758	17	0758	1	佛說諸行有為經	宋 法天譯
1	T	經集部類	經集部	T17n0759	17	0759	1	佛說較量壽命經	宋 天息災譯
1	T	經集部類	經集部	T17n0760	17	0760	1	惟日雜難經	吳 支謙譯
1	T	經集部類	經集部	T17n0761	17	0761	6	佛說法集經	元魏 菩提流支譯
1	T	經集部類	經集部	T17n0762	17	0762	1	佛說決定義經	宋 法賢譯
1	T	經集部類	經集部	T17n0763	17	0763	3	佛說法乘義決定經	宋 金總持等譯
1	T	經集部類	經集部	T17n0764	17	0764	1	佛說法集名數經	宋 施護譯
1	T	經集部類	經集部	T17n0765	17	0765	7	本事經	唐 玄奘譯
1	T	經集部類	經集部	T17n0766	17	0766	1	佛說法身經	宋 法賢譯
1	T	經集部類	經集部	T17n0767	17	0767	1	佛說三品弟子經	吳 支謙譯
1	T	經集部類	經集部	T17n0768	17	0768	1	三慧經	失譯
1	T	經集部類	經集部	T17n0769	17	0769	1	佛說四輩經	西晉 竺法護譯
1	T	經集部類	經集部	T17n0770	17	0770	1	佛說四不可得經	西晉 竺法護譯
1	T	經集部類	經集部	T17n0771	17	0771	1	四品學法經	劉宋 求那跋陀羅譯
1	T	經集部類	經集部	T17n0772	17	0772	1	大乘四法經	唐 地婆訶羅譯
1	T	經集部類	經集部	T17n0773	17	0773	1	佛說菩薩修行四法經	唐 地婆訶羅譯
1	T	經集部類	經集部	T17n0774	17	0774	1	大乘四法經	唐 實叉難陀譯
1	T	經集部類	經集部	T17n0775	17	0775	1	佛說四無所畏經	宋 施護譯
1	T	經集部類	經集部	T17n0776	17	0776	1	佛說四品法門經	宋 法賢譯
1	T	經集部類	經集部	T17n0777	17	0777	1	佛說賢者五福德經	西晉 白法祖譯
1	T	經集部類	經集部	T17n0778	17	0778	1	佛說菩薩內習六波羅蜜經	後漢 嚴佛調譯
1	T	經集部類	經集部	T17n0779	17	0779	1	佛說八大人覺經	後漢 安世高譯
1	T	經集部類	經集部	T17n0780	17	0780	1	佛說十力經	唐 勿提提犀魚譯
1	T	經集部類	經集部	T17n0781	17	0781	1	佛說佛十力經	宋 施護等譯
1	T	經集部類	經集部	T17n0782	17	0782	1	佛說十號經	宋 天息災譯
1	T	經集部類	經集部	T17n0783	17	0783	1	佛說十二頭陀經	劉宋 求那跋陀羅譯
1	T	經集部類	經集部	T17n0784	17	0784	1	四十二章經	後漢 迦葉摩騰共法蘭譯
1	T	經集部類	經集部	T17n0785	17	0785	1	得道梯橙錫杖經	失譯
1	T	經集部類	經集部	T17n0786	17	0786	1	佛說木槵子經	失譯
1	T	經集部類	經集部	T17n0787	17	0787	1	曼殊室利呪藏中校量數珠功德經	唐 義淨譯
1	T	經集部類	經集部	T17n0788	17	0788	1	佛說校量數珠功德經	唐 寶思惟譯
1	T	經集部類	經集部	T17n0789	17	0789	1	金剛頂瑜伽念珠經	唐 不空譯
1	T	經集部類	經集部	T17n0790	17	0790	1	佛說孛經抄	吳 支謙譯
1	T	經集部類	經集部	T17n0791	17	0791	1	佛說出家緣經	後漢 安世高譯
1	T	經集部類	經集部	T17n0792	17	0792	1	佛說法受塵經	後漢 安世高譯
1	T	經集部類	經集部	T17n0793	17	0793	1	佛說佛醫經	吳 竺律炎共支越譯
1	T	經集部類	經集部	T17n0794a	17	0794a	1	佛說時非時經	西晉 若羅嚴譯
1	T	經集部類	經集部	T17n0794b	17	0794b	1	佛說時非時經	西晉 若羅嚴譯
1	T	經集部類	經集部	T17n0795	17	0795	1	佛治身經	失譯
1	T	經集部類	經集部	T17n0796	17	0796	1	佛說見正經	東晉 竺曇無蘭譯
1	T	經集部類	經集部	T17n0797a	17	0797a	1	佛說貧窮老公經	劉宋 慧簡譯
1	T	經集部類	經集部	T17n0797b	17	0797b	1	佛說貧窮老公經	劉宋 慧簡譯
1	T	經集部類	經集部	T17n0798	17	0798	1	佛說進學經	劉宋 沮渠京聲譯
1	T	經集部類	經集部	T17n0799	17	0799	1	佛說略教誡經	唐 義淨譯
1	T	經集部類	經集部	T17n0800	17	0800	1	佛說無上處經	失譯
1	T	經集部類	經集部	T17n0801	17	0801	1	佛說無常經	唐 義淨譯
1	T	經集部類	經集部	T17n0802	17	0802	1	佛說信解智力經	宋 法賢譯
1	T	經集部類	經集部	T17n0803	17	0803	1	佛說清淨心經	宋 施護等譯
1	T	經集部類	經集部	T17n0804	17	0804	1	佛說解憂經	宋 法天譯
1	T	經集部類	經集部	T17n0805	17	0805	1	佛說栴檀樹經	失譯
1	T	經集部類	經集部	T17n0806	17	0806	1	佛說枯樹經	
1	T	經集部類	經集部	T17n0807	17	0807	1	佛說內藏百寶經	後漢 支婁迦讖譯
1	T	經集部類	經集部	T17n0808	17	0808	1	佛說犢子經	吳 支謙譯
1	T	經集部類	經集部	T17n0809	17	0809	1	佛說乳光佛經	西晉 竺法護譯
1	T	經集部類	經集部	T17n0810	17	0810	2	諸佛要集經	西晉 竺法護譯
1	T	經集部類	經集部	T17n0811	17	0811	1	佛說決定總持經	西晉 竺法護譯
1	T	經集部類	經集部	T17n0812	17	0812	1	菩薩行五十緣身經	西晉 竺法護譯
1	T	經集部類	經集部	T17n0813	17	0813	1	佛說無希望經	西晉 竺法護譯
1	T	經集部類	經集部	T17n0814	17	0814	1	佛說象腋經	劉宋 曇摩蜜多譯
1	T	經集部類	經集部	T17n0815	17	0815	3	佛昇忉利天為母說法經	西晉 竺法護譯
1	T	經集部類	經集部	T17n0816	17	0816	4	佛說道神足無極變化經	西晉 安法欽譯
1	T	經集部類	經集部	T17n0817	17	0817	1	佛說大淨法門經	西晉 竺法護譯
1	T	經集部類	經集部	T17n0818	17	0818	2	大莊嚴法門經	隋 那連提耶舍譯
1	T	經集部類	經集部	T17n0819	17	0819	1	佛說法常住經	失譯
1	T	經集部類	經集部	T17n0820	17	0820	1	佛說演道俗業經	乞伏秦 聖堅譯
1	T	經集部類	經集部	T17n0821	17	0821	2	大方廣如來祕密藏經	失譯
1	T	經集部類	經集部	T17n0822	17	0822	1	佛說諸法勇王經	劉宋 曇摩蜜多譯
